  year  month  day    lat     lon     vgs     ugs   adts
1993.0    1.0  1.0 39.125 139.625  0.0609  0.0281 0.6594
1993.0    1.0  1.0 39.375 127.625 -0.0253 -0.0225 0.4445
1993.0    1.0  1.0 39.375 127.875 -0.0974 -0.0182 0.4322
1993.0    1.0  1.0 39.375 128.125 -0.1150 -0.0109 0.4086
1993.0    1.0  1.0 39.375 128.375 -0.0829  0.0228 0.3862
1993.0    1.0  1.0 39.375 128.625 -0.0301  0.0773 0.3737
1993.0    1.0  1.0 39.375 128.875  0.0516  0.1349 0.3757
1993.0    1.0  1.0 39.375 129.125  0.1195  0.1914 0.3941
1993.0    1.0  1.0 39.375 129.375  0.1009  0.2280 0.4181
1993.0    1.0  1.0 39.375 129.625  0.0246  0.2126 0.4290
1993.0    1.0  1.0 39.375 129.875  0.0102  0.1500 0.4283
1993.0    1.0  1.0 39.375 130.125  0.0404  0.0719 0.4312
1993.0    1.0  1.0 39.375 130.375  0.0166 -0.0088 0.4369
1993.0    1.0  1.0 39.375 130.625  0.0083 -0.0937 0.4374
1993.0    1.0  1.0 39.375 130.875  0.0854 -0.1511 0.4452
1993.0    1.0  1.0 39.375 131.125  0.1690 -0.1508 0.4712
1993.0    1.0  1.0 39.375 131.375  0.1993 -0.1221 0.5087
1993.0    1.0  1.0 39.375 131.625  0.2099 -0.0990 0.5511
1993.0    1.0  1.0 39.375 131.875  0.1766 -0.0588 0.5926
1993.0    1.0  1.0 39.375 132.125  0.0395  0.0231 0.6163
1993.0    1.0  1.0 39.375 132.375 -0.1140  0.1224 0.6072
1993.0    1.0  1.0 39.375 132.625 -0.1751  0.2014 0.5758
1993.0    1.0  1.0 39.375 132.875 -0.1755  0.2427 0.5391
1993.0    1.0  1.0 39.375 133.125 -0.1705  0.2331 0.5022
1993.0    1.0  1.0 39.375 133.375 -0.1450  0.1701 0.4681
1993.0    1.0  1.0 39.375 133.625 -0.1000  0.0904 0.4418
1993.0    1.0  1.0 39.375 133.875 -0.0615  0.0421 0.4243
1993.0    1.0  1.0 39.375 134.125 -0.0304  0.0409 0.4141
1993.0    1.0  1.0 39.375 134.375  0.0207  0.0420 0.4115
1993.0    1.0  1.0 39.375 134.625  0.0962 -0.0001 0.4213
1993.0    1.0  1.0 39.375 134.875  0.1195 -0.0612 0.4439
1993.0    1.0  1.0 39.375 135.125  0.0333 -0.1037 0.4600
1993.0    1.0  1.0 39.375 135.375 -0.0844 -0.1128 0.4536
1993.0    1.0  1.0 39.375 135.625 -0.1173 -0.0932 0.4321
1993.0    1.0  1.0 39.375 135.875 -0.0534 -0.0666 0.4152
1993.0    1.0  1.0 39.375 136.125  0.0529 -0.0417 0.4163
1993.0    1.0  1.0 39.375 136.375  0.1758 -0.0101 0.4403
1993.0    1.0  1.0 39.375 136.625  0.2425  0.0140 0.4850
1993.0    1.0  1.0 39.375 136.875  0.1549 -0.0196 0.5274
1993.0    1.0  1.0 39.375 137.125  0.0197 -0.1203 0.5434
1993.0    1.0  1.0 39.375 137.375  0.0216 -0.2098 0.5452
1993.0    1.0  1.0 39.375 137.625  0.1146 -0.2245 0.5603
1993.0    1.0  1.0 39.375 137.875  0.1670 -0.2027 0.5910
1993.0    1.0  1.0 39.375 138.125  0.1324 -0.2106 0.6236
1993.0    1.0  1.0 39.375 138.375  0.0195 -0.2619 0.6382
1993.0    1.0  1.0 39.375 138.625 -0.0369 -0.3009 0.6316
1993.0    1.0  1.0 39.375 138.875  0.0148 -0.2464 0.6273
1993.0    1.0  1.0 39.375 139.125  0.0671 -0.1179 0.6340
1993.0    1.0  1.0 39.375 139.375  0.0777 -0.0136 0.6411
1993.0    1.0  1.0 39.375 139.625  0.0600  0.0225 0.6495
1993.0    1.0  1.0 39.375 139.875  0.0192  0.0054 0.6493
1993.0    1.0  1.0 39.625 127.875 -0.0891 -0.0404 0.4392
1993.0    1.0  1.0 39.625 128.125 -0.1181 -0.0576 0.4182
1993.0    1.0  1.0 39.625 128.375 -0.1042 -0.0673 0.3920
1993.0    1.0  1.0 39.625 128.625 -0.0576 -0.0758 0.3726
1993.0    1.0  1.0 39.625 128.875  0.0040 -0.0667 0.3686
1993.0    1.0  1.0 39.625 129.125  0.0405 -0.0177 0.3741
1993.0    1.0  1.0 39.625 129.375  0.0447  0.0504 0.3826
1993.0    1.0  1.0 39.625 129.625  0.0468  0.0768 0.3893
1993.0    1.0  1.0 39.625 129.875  0.0919  0.0465 0.3995
1993.0    1.0  1.0 39.625 130.125  0.1351 -0.0036 0.4199
1993.0    1.0  1.0 39.625 130.375  0.1282 -0.0595 0.4460
1993.0    1.0  1.0 39.625 130.625  0.1144 -0.1249 0.4694
1993.0    1.0  1.0 39.625 130.875  0.1063 -0.1604 0.4907
1993.0    1.0  1.0 39.625 131.125  0.0993 -0.1233 0.5105
1993.0    1.0  1.0 39.625 131.375  0.1110 -0.0321 0.5307
1993.0    1.0  1.0 39.625 131.625  0.1264  0.0702 0.5564
1993.0    1.0  1.0 39.625 131.875  0.0554  0.1830 0.5779
1993.0    1.0  1.0 39.625 132.125 -0.1000  0.2954 0.5741
1993.0    1.0  1.0 39.625 132.375 -0.2087  0.3576 0.5406
1993.0    1.0  1.0 39.625 132.625 -0.2121  0.3595 0.4960
1993.0    1.0  1.0 39.625 132.875 -0.1531  0.3233 0.4582
1993.0    1.0  1.0 39.625 133.125 -0.0821  0.2545 0.4329
1993.0    1.0  1.0 39.625 133.375 -0.0230  0.1652 0.4209
1993.0    1.0  1.0 39.625 133.625  0.0048  0.0817 0.4187
1993.0    1.0  1.0 39.625 133.875 -0.0089  0.0206 0.4178
1993.0    1.0  1.0 39.625 134.125 -0.0183 -0.0094 0.4131
1993.0    1.0  1.0 39.625 134.375  0.0433 -0.0205 0.4126
1993.0    1.0  1.0 39.625 134.625  0.1369 -0.0266 0.4292
1993.0    1.0  1.0 39.625 134.875  0.1499 -0.0209 0.4591
1993.0    1.0  1.0 39.625 135.125  0.0482 -0.0111 0.4799
1993.0    1.0  1.0 39.625 135.375 -0.0804 -0.0136 0.4759
1993.0    1.0  1.0 39.625 135.625 -0.1261 -0.0267 0.4538
1993.0    1.0  1.0 39.625 135.875 -0.0748 -0.0323 0.4333
1993.0    1.0  1.0 39.625 136.125  0.0201 -0.0255 0.4291
1993.0    1.0  1.0 39.625 136.375  0.1346 -0.0113 0.4457
1993.0    1.0  1.0 39.625 136.625  0.2364  0.0012 0.4839
1993.0    1.0  1.0 39.625 136.875  0.2453 -0.0284 0.5345
1993.0    1.0  1.0 39.625 137.125  0.1509 -0.1081 0.5756
1993.0    1.0  1.0 39.625 137.375  0.0721 -0.1695 0.5980
1993.0    1.0  1.0 39.625 137.625  0.0814 -0.1666 0.6139
1993.0    1.0  1.0 39.625 137.875  0.1394 -0.1369 0.6365
1993.0    1.0  1.0 39.625 138.125  0.1709 -0.1305 0.6690
1993.0    1.0  1.0 39.625 138.375  0.1244 -0.1851 0.6991
1993.0    1.0  1.0 39.625 138.625  0.0100 -0.2713 0.7115
1993.0    1.0  1.0 39.625 138.875 -0.0995 -0.2718 0.6994
1993.0    1.0  1.0 39.625 139.125 -0.1043 -0.1744 0.6729
1993.0    1.0  1.0 39.625 139.375 -0.0253 -0.0732 0.6526
1993.0    1.0  1.0 39.625 139.625  0.0311 -0.0171 0.6507
1993.0    1.0  1.0 39.625 139.875 -0.0072 -0.0120 0.6494
1993.0    1.0  1.0 39.875 128.125 -0.0778 -0.0841 0.4378
1993.0    1.0  1.0 39.875 128.375 -0.0679 -0.1241 0.4182
1993.0    1.0  1.0 39.875 128.625 -0.0415 -0.1721 0.4053
1993.0    1.0  1.0 39.875 128.875 -0.0333 -0.1681 0.3987
1993.0    1.0  1.0 39.875 129.125 -0.0408 -0.1232 0.3907
1993.0    1.0  1.0 39.875 129.375 -0.0102 -0.0799 0.3850
1993.0    1.0  1.0 39.875 129.625  0.0599 -0.0764 0.3880
1993.0    1.0  1.0 39.875 129.875  0.1312 -0.0938 0.4047
1993.0    1.0  1.0 39.875 130.125  0.1619 -0.0927 0.4323
1993.0    1.0  1.0 39.875 130.375  0.1585 -0.0760 0.4634
1993.0    1.0  1.0 39.875 130.625  0.1406 -0.0597 0.4927
1993.0    1.0  1.0 39.875 130.875  0.0874 -0.0401 0.5159
1993.0    1.0  1.0 39.875 131.125  0.0042  0.0102 0.5249
1993.0    1.0  1.0 39.875 131.375 -0.0461  0.1162 0.5188
1993.0    1.0  1.0 39.875 131.625 -0.0481  0.2568 0.5098
1993.0    1.0  1.0 39.875 131.875 -0.0940  0.3745 0.4975
1993.0    1.0  1.0 39.875 132.125 -0.1646  0.4185 0.4709
1993.0    1.0  1.0 39.875 132.375 -0.1701  0.3771 0.4353
1993.0    1.0  1.0 39.875 132.625 -0.1219  0.2849 0.4055
1993.0    1.0  1.0 39.875 132.875 -0.0560  0.1925 0.3873
1993.0    1.0  1.0 39.875 133.125  0.0099  0.1279 0.3815
1993.0    1.0  1.0 39.875 133.375  0.0579  0.0922 0.3875
1993.0    1.0  1.0 39.875 133.625  0.0709  0.0705 0.4003
1993.0    1.0  1.0 39.875 133.875  0.0390  0.0484 0.4110
1993.0    1.0  1.0 39.875 134.125  0.0074  0.0274 0.4134
1993.0    1.0  1.0 39.875 134.375  0.0428  0.0208 0.4150
1993.0    1.0  1.0 39.875 134.625  0.1055  0.0456 0.4283
1993.0    1.0  1.0 39.875 134.875  0.1010  0.0996 0.4494
1993.0    1.0  1.0 39.875 135.125  0.0195  0.1471 0.4625
1993.0    1.0  1.0 39.875 135.375 -0.0673  0.1559 0.4574
1993.0    1.0  1.0 39.875 135.625 -0.0898  0.1270 0.4404
1993.0    1.0  1.0 39.875 135.875 -0.0493  0.0881 0.4261
1993.0    1.0  1.0 39.875 136.125  0.0294  0.0600 0.4251
1993.0    1.0  1.0 39.875 136.375  0.1331  0.0441 0.4425
1993.0    1.0  1.0 39.875 136.625  0.2411  0.0373 0.4804
1993.0    1.0  1.0 39.875 136.875  0.2935  0.0264 0.5369
1993.0    1.0  1.0 39.875 137.125  0.2231  0.0009 0.5915
1993.0    1.0  1.0 39.875 137.375  0.1041 -0.0258 0.6252
1993.0    1.0  1.0 39.875 137.625  0.0565 -0.0266 0.6412
1993.0    1.0  1.0 39.875 137.875  0.0922  0.0067 0.6555
1993.0    1.0  1.0 39.875 138.125  0.1577  0.0579 0.6806
1993.0    1.0  1.0 39.875 138.375  0.1958  0.0719 0.7160
1993.0    1.0  1.0 39.875 138.625  0.0924  0.0205 0.7460
1993.0    1.0  1.0 39.875 138.875 -0.1232 -0.0263 0.7405
1993.0    1.0  1.0 39.875 139.125 -0.1991 -0.0172 0.6997
1993.0    1.0  1.0 39.875 139.375 -0.0872  0.0060 0.6602
1993.0    1.0  1.0 39.875 139.625  0.0188  0.0020 0.6482
1993.0    1.0  1.0 39.875 139.875  0.0178 -0.0150 0.6468
1993.0    1.0  1.0 40.125 128.625 -0.0203 -0.1467 0.4498
1993.0    1.0  1.0 40.125 128.875 -0.0554 -0.1477 0.4445
1993.0    1.0  1.0 40.125 129.125 -0.0820 -0.1421 0.4267
1993.0    1.0  1.0 40.125 129.375 -0.0207 -0.1356 0.4142
1993.0    1.0  1.0 40.125 129.625  0.0752 -0.1377 0.4184
1993.0    1.0  1.0 40.125 129.875  0.1162 -0.1205 0.4365
1993.0    1.0  1.0 40.125 130.125  0.1091 -0.0697 0.4573
1993.0    1.0  1.0 40.125 130.375  0.1059 -0.0096 0.4766
1993.0    1.0  1.0 40.125 130.625  0.1003  0.0335 0.4958
1993.0    1.0  1.0 40.125 130.875  0.0450  0.0626 0.5112
1993.0    1.0  1.0 40.125 131.125 -0.0849  0.0989 0.5079
1993.0    1.0  1.0 40.125 131.375 -0.1906  0.1569 0.4785
1993.0    1.0  1.0 40.125 131.625 -0.1870  0.2223 0.4394
1993.0    1.0  1.0 40.125 131.875 -0.1490  0.2530 0.4062
1993.0    1.0  1.0 40.125 132.125 -0.1180  0.2260 0.3790
1993.0    1.0  1.0 40.125 132.375 -0.0611  0.1620 0.3604
1993.0    1.0  1.0 40.125 132.625 -0.0017  0.0903 0.3550
1993.0    1.0  1.0 40.125 132.875  0.0238  0.0363 0.3579
1993.0    1.0  1.0 40.125 133.125  0.0288  0.0259 0.3622
1993.0    1.0  1.0 40.125 133.375  0.0433  0.0571 0.3685
1993.0    1.0  1.0 40.125 133.625  0.0636  0.0954 0.3787
1993.0    1.0  1.0 40.125 133.875  0.0555  0.1106 0.3903
1993.0    1.0  1.0 40.125 134.125  0.0281  0.1025 0.3972
1993.0    1.0  1.0 40.125 134.375  0.0324  0.0962 0.4003
1993.0    1.0  1.0 40.125 134.625  0.0456  0.1200 0.4062
1993.0    1.0  1.0 40.125 134.875  0.0220  0.1717 0.4124
1993.0    1.0  1.0 40.125 135.125 -0.0172  0.2118 0.4135
1993.0    1.0  1.0 40.125 135.375 -0.0449  0.2088 0.4075
1993.0    1.0  1.0 40.125 135.625 -0.0387  0.1752 0.3987
1993.0    1.0  1.0 40.125 135.875 -0.0027  0.1401 0.3944
1993.0    1.0  1.0 40.125 136.125  0.0562  0.1217 0.4004
1993.0    1.0  1.0 40.125 136.375  0.1374  0.1236 0.4210
1993.0    1.0  1.0 40.125 136.625  0.2340  0.1355 0.4589
1993.0    1.0  1.0 40.125 136.875  0.2890  0.1536 0.5147
1993.0    1.0  1.0 40.125 137.125  0.2318  0.1731 0.5702
1993.0    1.0  1.0 40.125 137.375  0.1162  0.1840 0.6067
1993.0    1.0  1.0 40.125 137.625  0.0333  0.1978 0.6216
1993.0    1.0  1.0 40.125 137.875  0.0082  0.2416 0.6250
1993.0    1.0  1.0 40.125 138.125  0.0641  0.3254 0.6308
1993.0    1.0  1.0 40.125 138.375  0.1773  0.4012 0.6525
1993.0    1.0  1.0 40.125 138.625  0.1505  0.4153 0.6870
1993.0    1.0  1.0 40.125 138.875 -0.0703  0.3722 0.6942
1993.0    1.0  1.0 40.125 139.125 -0.1784  0.3161 0.6600
1993.0    1.0  1.0 40.125 139.375 -0.0275  0.2412 0.6263
1993.0    1.0  1.0 40.125 139.625  0.1034  0.1284 0.6290
1993.0    1.0  1.0 40.375 129.125 -0.0667 -0.0794 0.4559
1993.0    1.0  1.0 40.375 129.375 -0.0216 -0.0749 0.4430
1993.0    1.0  1.0 40.375 129.625  0.0442 -0.0434 0.4415
1993.0    1.0  1.0 40.375 129.875  0.0513  0.0081 0.4525
1993.0    1.0  1.0 40.375 130.125  0.0268  0.0642 0.4588
1993.0    1.0  1.0 40.375 130.375  0.0432  0.1118 0.4625
1993.0    1.0  1.0 40.375 130.625  0.0685  0.1403 0.4724
1993.0    1.0  1.0 40.375 130.875  0.0223  0.1560 0.4826
1993.0    1.0  1.0 40.375 131.125 -0.1055  0.1528 0.4746
1993.0    1.0  1.0 40.375 131.375 -0.1960  0.1087 0.4433
1993.0    1.0  1.0 40.375 131.625 -0.1794  0.0440 0.4046
1993.0    1.0  1.0 40.375 131.875 -0.1203 -0.0022 0.3743
1993.0    1.0  1.0 40.375 132.125 -0.0690 -0.0302 0.3558
1993.0    1.0  1.0 40.375 132.375 -0.0135 -0.0434 0.3473
1993.0    1.0  1.0 40.375 132.625  0.0355 -0.0408 0.3503
1993.0    1.0  1.0 40.375 132.875  0.0307 -0.0312 0.3581
1993.0    1.0  1.0 40.375 133.125 -0.0155 -0.0004 0.3592
1993.0    1.0  1.0 40.375 133.375 -0.0295  0.0562 0.3532
1993.0    1.0  1.0 40.375 133.625  0.0102  0.1107 0.3498
1993.0    1.0  1.0 40.375 133.875  0.0425  0.1432 0.3551
1993.0    1.0  1.0 40.375 134.125  0.0378  0.1534 0.3628
1993.0    1.0  1.0 40.375 134.375  0.0282  0.1551 0.3674
1993.0    1.0  1.0 40.375 134.625  0.0079  0.1634 0.3696
1993.0    1.0  1.0 40.375 134.875 -0.0211  0.1750 0.3673
1993.0    1.0  1.0 40.375 135.125 -0.0252  0.1762 0.3625
1993.0    1.0  1.0 40.375 135.375 -0.0159  0.1614 0.3592
1993.0    1.0  1.0 40.375 135.625 -0.0023  0.1397 0.3583
1993.0    1.0  1.0 40.375 135.875  0.0156  0.1276 0.3599
1993.0    1.0  1.0 40.375 136.125  0.0442  0.1395 0.3660
1993.0    1.0  1.0 40.375 136.375  0.1030  0.1703 0.3815
1993.0    1.0  1.0 40.375 136.625  0.1888  0.2094 0.4116
1993.0    1.0  1.0 40.375 136.875  0.2346  0.2639 0.4574
1993.0    1.0  1.0 40.375 137.125  0.1854  0.3195 0.5032
1993.0    1.0  1.0 40.375 137.375  0.0866  0.3586 0.5319
1993.0    1.0  1.0 40.375 137.625 -0.0037  0.3830 0.5402
1993.0    1.0  1.0 40.375 137.875 -0.0693  0.4086 0.5331
1993.0    1.0  1.0 40.375 138.125 -0.0405  0.4565 0.5193
1993.0    1.0  1.0 40.375 138.375  0.0873  0.5348 0.5194
1993.0    1.0  1.0 40.375 138.625  0.1293  0.6145 0.5414
1993.0    1.0  1.0 40.375 138.875  0.0023  0.6125 0.5539
1993.0    1.0  1.0 40.375 139.125 -0.0602  0.5145 0.5398
1993.0    1.0  1.0 40.375 139.375  0.1230  0.3821 0.5332
1993.0    1.0  1.0 40.375 139.625  0.2720  0.2507 0.5695
1993.0    1.0  1.0 40.375 139.875  0.2468  0.1561 0.6052
1993.0    1.0  1.0 40.375 141.875  0.0199  0.0158 0.4332
1993.0    1.0  1.0 40.625 129.625 -0.0189  0.0558 0.4385
1993.0    1.0  1.0 40.625 129.875  0.0031  0.0823 0.4369
1993.0    1.0  1.0 40.625 130.125 -0.0064  0.0735 0.4346
1993.0    1.0  1.0 40.625 130.375  0.0052  0.0718 0.4314
